Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST_1982,45,67662,8629,629,24,Yes
CUST_1983,33,106988,7114,554,24,No
CUST_1984,29,123784,39445,698,12,No
CUST_1985,33,126337,40862,807,24,No
CUST_1986,51,119287,30574,765,36,No
CUST_1987,61,107527,37349,706,60,No
CUST_1988,31,126847,27257,397,12,Yes
CUST_1989,24,95452,40052,589,60,Yes
CUST_1990,54,30143,42820,455,36,Yes
CUST_1991,58,111391,22973,461,12,No
CUST_1992,24,35581,30737,396,48,Yes
CUST_1993,58,87443,17047,676,24,Yes
CUST_1994,39,49424,27113,749,36,No
CUST_1995,26,108844,5694,416,12,No
CUST_1996,54,61984,20588,805,60,No
CUST_1997,38,61505,25067,488,12,No
CUST_1998,33,132061,11704,775,48,No
CUST_1999,61,122478,45136,622,36,No
CUST_2000,43,82699,6971,479,12,No
CUST_2001,39,46957,45823,480,36,No
CUST_2002,31,45464,16441,586,36,Yes
CUST_2003,21,134012,36476,774,60,No
CUST_2004,44,43649,19677,561,24,Yes
CUST_2005,27,62065,32818,822,48,No
CUST_2006,45,112661,6868,461,12,No
CUST_2007,41,54758,23055,786,24,No
CUST_2008,35,25596,6728,480,60,Yes
CUST_2009,21,36374,12632,768,24,No
CUST_2010,32,138686,17043,320,36,No
CUST_2011,27,23775,11403,574,36,No
CUST_2012,35,47388,20732,559,48,No
CUST_2013,41,143800,23526,632,12,No
CUST_2014,39,41029,14340,765,12,No
CUST_2015,49,103981,43952,415,60,Yes
CUST_2016,45,73639,27394,712,48,No
CUST_2017,53,134010,38021,836,12,No
CUST_2018,52,34645,9102,556,36,No
CUST_2019,55,51105,41310,467,48,No
CUST_2020,64,33668,24159,832,24,No
CUST_2021,58,147949,11212,314,48,No
CUST_2022,46,35960,36824,349,48,Yes
CUST_2023,31,146519,42405,603,12,No
CUST_2024,55,31357,16525,786,60,No
CUST_2025,28,84604,33760,715,60,No
CUST_2026,34,122739,49239,604,12,No
CUST_2027,30,71796,32457,495,12,Yes
CUST_2028,22,35804,15532,687,12,Yes
CUST_2029,29,147732,18518,754,60,No
CUST_2030,23,135733,11476,609,12,No
CUST_2031,41,34626,24743,426,24,Yes
CUST_2032,46,48132,6004,474,24,No
CUST_2033,28,27951,48054,433,36,No
CUST_2034,22,26449,42485,365,24,No
CUST_2035,26,39065,8271,692,48,No
CUST_2036,48,121503,5209,664,36,Yes
CUST_2037,49,125072,30463,578,24,Yes
CUST_2038,46,29130,10539,662,48,No
CUST_2039,45,109360,24977,470,24,Yes
CUST_2040,32,82287,13606,350,48,No
CUST_2041,25,126937,49384,627,12,No
CUST_2042,54,71702,39052,444,48,No
CUST_2043,57,56993,8148,573,12,No
CUST_2044,35,51875,38536,454,48,No
CUST_2045,64,135284,10607,807,48,No
CUST_2046,56,26054,24586,662,24,Yes
CUST_2047,35,119809,34250,624,48,No
CUST_2048,63,127357,23594,597,24,No
CUST_2049,43,68517,12399,793,48,No
CUST_2050,26,96368,30117,845,60,No
CUST_2051,64,49670,38126,603,36,No
CUST_2052,63,69112,38617,766,24,No
CUST_2053,41,108388,12498,538,24,No
CUST_2054,43,109156,42290,816,12,No
CUST_2055,63,48307,14628,475,60,Yes
CUST_2056,36,133087,5329,709,12,No
CUST_2057,35,87087,43619,663,60,No
CUST_2058,45,67922,12032,322,60,Yes
CUST_2059,56,83080,43034,617,48,No
CUST_2060,31,113348,42122,824,12,No
CUST_2061,35,99335,25622,575,36,Yes
CUST_2062,24,46312,33584,528,60,Yes
CUST_2063,41,125156,9722,407,60,Yes
CUST_2064,33,86985,22772,475,24,Yes
CUST_2065,42,140641,25569,619,48,Yes
CUST_2066,39,77608,46679,585,36,No
CUST_2067,54,109962,8235,628,60,Yes
CUST_2068,34,120963,9576,655,24,No
CUST_2069,24,60277,31707,313,12,Yes
CUST_2070,47,51551,38868,574,60,No
CUST_2071,49,109813,46632,370,24,No
CUST_2072,48,76597,46476,494,12,No
CUST_2073,55,121025,35285,822,48,No
CUST_2074,28,144342,29154,405,12,Yes
CUST_2075,36,65212,25054,495,60,No
CUST_2076,62,29637,22165,444,36,No
CUST_2077,56,63258,19439,649,12,Yes
CUST_2078,50,55693,49518,723,36,No
CUST_2079,38,29824,27515,770,36,No
CUST_2080,22,149553,31962,515,12,Yes
CUST_2081,33,46950,47549,392,48,No
CUST_2082,24,43488,42763,559,12,No
CUST_2083,46,147870,49754,840,24,No
CUST_2084,45,124544,24464,584,36,Yes
CUST_2085,50,135200,47036,783,60,No
CUST_2086,31,20215,35413,671,36,No
CUST_2087,27,125603,38270,369,60,No
CUST_2088,51,31523,47299,678,24,No
CUST_2089,64,95900,25269,578,24,No
CUST_2090,30,88689,36541,601,24,No
CUST_2091,59,43834,13009,554,12,Yes
CUST_2092,33,54474,22007,563,36,Yes
CUST_2093,51,63066,31462,723,60,No
CUST_2094,27,119871,16542,512,24,Yes
CUST_2095,62,30400,22434,399,24,No
CUST_2096,62,145211,34765,411,60,Yes
CUST_2097,56,30345,28769,607,36,No
CUST_2098,40,53896,27465,774,36,No
CUST_2099,24,105430,26868,847,60,No
CUST_2100,27,48899,25156,411,48,Yes
CUST_2101,21,126171,25300,386,36,Yes
CUST_2102,64,48229,18435,482,60,Yes
CUST_2103,62,137053,9114,464,60,No
CUST_2104,33,25583,41135,389,24,No
CUST_2105,42,24897,13095,754,60,No
CUST_2106,41,140406,42909,537,12,No
CUST_2107,42,91537,8951,833,24,No
CUST_2108,48,129417,26468,357,24,Yes
CUST_2109,29,24567,32073,841,36,No
CUST_2110,46,94807,39341,701,48,No
CUST_2111,29,149648,7768,818,36,No
CUST_2112,35,132652,43070,496,12,No
CUST_2113,30,97239,38979,345,24,No
CUST_2114,44,33329,30351,829,24,No
CUST_2115,62,121045,20445,696,60,No
CUST_2116,28,137708,6160,373,48,Yes
CUST_2117,44,91792,27361,715,48,No
CUST_2118,36,20228,12041,634,60,No
CUST_2119,46,110282,23767,595,12,No
CUST_2120,47,102214,15846,383,48,No
CUST_2121,57,57052,43644,314,24,No
CUST_2122,24,77769,24924,433,12,Yes
CUST_2123,44,66032,18882,777,36,No
CUST_2124,39,131694,19738,618,36,No
CUST_2125,56,108721,26019,691,12,No
CUST_2126,59,53686,6095,778,24,No
CUST_2127,30,96981,43669,667,36,No
CUST_2128,45,118802,45983,666,24,No
CUST_2129,38,83261,19123,587,60,No
CUST_2130,39,22809,33132,677,48,No
CUST_2131,56,123265,6079,762,12,No
CUST_2132,30,61785,34657,312,48,Yes
CUST_2133,53,56547,37375,835,60,No
CUST_2134,25,62818,29754,467,36,No
CUST_2135,55,120422,36153,569,24,Yes
CUST_2136,64,91927,23344,369,24,No
CUST_2137,54,85681,39241,617,60,Yes
CUST_2138,53,99465,42656,675,12,No
CUST_2139,41,109862,9979,388,48,No
CUST_2140,37,115527,6212,556,36,No
CUST_2141,42,133221,14001,516,12,No
CUST_2142,57,57333,18248,749,60,No
CUST_2143,35,146457,38187,843,60,No
CUST_2144,55,36576,20608,440,24,Yes
CUST_2145,48,139875,41427,460,36,Yes
CUST_2146,27,59405,36368,331,12,No
CUST_2147,52,114000,10283,451,24,No
CUST_2148,31,93779,30854,559,36,Yes
CUST_2149,30,51601,15715,578,48,No
CUST_2150,29,87946,21165,584,48,No
CUST_2151,34,87356,39108,841,24,No
CUST_2152,33,72116,31797,447,12,No
CUST_2153,45,120825,15584,366,36,No
CUST_2154,22,144749,19780,578,48,Yes
CUST_2155,55,137256,42905,742,48,No
CUST_2156,27,124186,26573,698,12,No
CUST_2157,41,82894,38359,427,24,No
CUST_2158,38,54635,5526,636,60,Yes
CUST_2159,23,27465,12855,781,36,No
CUST_2160,62,76754,48463,485,48,Yes
CUST_2161,59,117975,39060,468,60,No
CUST_2162,61,112850,34482,559,12,No
CUST_2163,31,129765,21571,806,24,No
CUST_2164,59,105119,36740,820,36,No
CUST_2165,44,112691,24142,770,12,No
CUST_2166,39,58871,30104,460,24,No
CUST_2167,24,82874,13625,588,12,Yes
CUST_2168,46,97733,44199,639,48,Yes
CUST_2169,58,49511,20926,801,48,No
CUST_2170,62,100960,36218,405,60,No
CUST_2171,52,68821,49472,774,12,No
CUST_2172,59,85776,31380,762,48,No
CUST_2173,56,138128,25566,782,24,No
CUST_2174,60,90167,38205,452,60,No
CUST_2175,57,95135,48548,448,36,No
CUST_2176,53,64462,34717,487,12,Yes
CUST_2177,56,81382,46756,430,48,No
CUST_2178,23,110194,30135,751,24,No
CUST_2179,29,123381,33164,815,12,No
CUST_2180,28,52574,13953,790,24,No
CUST_2181,53,122072,43562,775,60,No
CUST_2182,26,61910,8574,562,48,Yes
CUST_2183,61,93531,25169,837,48,No
CUST_2184,59,45186,26604,758,60,No
CUST_2185,24,114781,29134,835,24,No
CUST_2186,33,42813,28202,594,12,Yes
CUST_2187,22,98812,5684,734,24,No
CUST_2188,25,105525,42001,574,12,No
CUST_2189,64,98282,13007,607,60,No
CUST_2190,47,129779,40096,675,36,Yes
CUST_2191,52,38557,46787,457,12,Yes
CUST_2192,41,48060,14255,503,48,Yes
CUST_2193,28,78866,37262,374,48,No
CUST_2194,58,92104,23093,679,48,Yes
CUST_2195,28,120905,10782,603,24,No
CUST_2196,23,104577,6234,361,24,No
CUST_2197,64,26080,42973,407,24,Yes
CUST_2198,23,33854,39188,486,48,No
CUST_2199,42,142013,36996,528,12,No
CUST_2200,26,87695,34204,347,48,No
CUST_2201,22,47025,22152,567,12,No
CUST_2202,43,72982,47364,553,24,Yes
CUST_2203,64,61081,30019,386,36,Yes
CUST_2204,22,24368,24488,480,24,No
CUST_2205,58,119621,42123,324,60,No
CUST_2206,37,139181,24689,687,12,Yes
CUST_2207,55,47094,33506,521,36,No
CUST_2208,54,66040,22715,696,24,No
CUST_2209,43,86766,46029,810,36,No
CUST_2210,50,103053,18765,739,48,No
CUST_2211,28,43991,26942,474,12,Yes
CUST_2212,42,21301,43712,610,60,No
CUST_2213,64,48610,44894,573,48,No
CUST_2214,56,101463,43031,334,36,Yes
CUST_2215,25,54678,25478,516,24,No
CUST_2216,33,44466,27551,707,12,No
CUST_2217,49,100440,33072,818,60,No
CUST_2218,51,60875,40561,568,24,Yes
CUST_2219,36,46081,7892,774,60,No
CUST_2220,62,44354,38966,624,12,No
CUST_2221,50,113297,29395,655,36,No
CUST_2222,36,38300,23756,389,60,No
CUST_2223,32,84384,27174,341,12,Yes
CUST_2224,37,115027,39651,664,60,No
CUST_2225,36,141684,5797,501,24,No
CUST_2226,32,80892,13209,665,60,Yes
CUST_2227,28,55525,46003,587,24,No
CUST_2228,40,46532,26346,780,24,No
CUST_2229,23,26464,33024,800,12,No
CUST_2230,36,36562,34414,351,48,No
CUST_2231,50,127392,45818,402,60,No
CUST_2232,43,75514,10947,660,36,No
CUST_2233,48,133428,14617,723,24,Yes
CUST_2234,60,132564,25704,504,48,Yes
CUST_2235,25,128047,33702,313,24,Yes
CUST_2236,40,94219,6892,769,48,No
CUST_2237,60,52634,34754,765,48,No
CUST_2238,64,20060,8424,603,36,No
CUST_2239,21,29269,47218,726,48,No
CUST_2240,50,83143,18418,409,36,Yes
CUST_2241,41,43065,34886,814,12,No
CUST_2242,40,22895,39783,367,24,Yes
CUST_2243,26,100859,28057,545,36,No
CUST_2244,42,32352,9833,688,24,No
CUST_2245,38,130179,14894,607,60,No
CUST_2246,28,69737,46833,651,12,No
CUST_2247,59,124127,5565,365,60,No
CUST_2248,52,116426,45180,759,60,No
CUST_2249,53,52016,23402,646,48,No
CUST_2250,36,81304,47845,624,48,No
CUST_2251,32,31962,15315,332,60,No
CUST_2252,58,53302,17834,367,48,No
CUST_2253,54,105382,7314,486,24,No
CUST_2254,34,24011,42180,491,48,No
CUST_2255,56,149716,8883,512,60,Yes
CUST_2256,53,39782,49152,727,48,No
CUST_2257,43,87691,15051,650,48,No
CUST_2258,22,140654,45984,407,36,Yes
CUST_2259,61,142017,16695,539,36,No
CUST_2260,41,59725,28123,515,60,No
CUST_2261,22,29196,12902,476,24,Yes
CUST_2262,47,63459,22573,629,12,No
CUST_2263,29,107245,34374,749,12,No
CUST_2264,21,149613,17288,746,60,No
CUST_2265,31,98863,11884,836,24,No
CUST_2266,23,143206,15559,478,24,No
CUST_2267,43,139391,23125,694,24,No
CUST_2268,46,121010,8688,444,36,Yes
CUST_2269,24,52769,28869,497,60,No
CUST_2270,38,127529,43137,383,12,Yes
CUST_2271,26,145361,49706,384,24,Yes
CUST_2272,55,44700,9023,756,60,No
CUST_2273,42,135792,22100,775,12,Yes
CUST_2274,63,100356,41735,552,36,No
CUST_2275,35,96427,12423,371,48,No
CUST_2276,42,120165,44218,522,12,Yes
CUST_2277,57,25269,17213,575,12,No
CUST_2278,62,141631,40983,545,12,No
CUST_2279,32,63880,38158,640,48,No
CUST_2280,62,134003,33460,770,24,No
CUST_2281,58,28320,36017,753,48,No
CUST_2282,38,69589,38000,306,12,Yes
CUST_2283,55,139534,31502,487,36,Yes
CUST_2284,50,96276,35990,303,12,No
CUST_2285,44,55897,24515,424,36,Yes
CUST_2286,62,78565,34991,314,60,Yes
CUST_2287,50,50930,12634,824,36,No
CUST_2288,34,77233,16498,539,12,No
CUST_2289,26,102821,15916,659,48,No
CUST_2290,23,34380,34377,817,12,No
CUST_2291,36,96896,38001,619,12,No
CUST_2292,27,90934,6391,530,60,No
CUST_2293,34,75830,48852,329,24,Yes
CUST_2294,29,25529,47215,833,12,No
CUST_2295,35,141292,19184,455,60,Yes
CUST_2296,41,114598,32114,698,48,No
CUST_2297,55,122222,16882,645,60,No
CUST_2298,22,102987,22273,494,60,Yes
CUST_2299,47,69178,45670,467,36,No
CUST_2300,22,26937,22129,676,24,No
CUST_2301,55,141952,47679,788,24,No
CUST_2302,38,59886,5427,661,48,No
CUST_2303,34,69699,36416,781,60,No
CUST_2304,40,96396,5731,543,48,No
CUST_2305,38,110678,5799,470,48,No
CUST_2306,30,45279,33873,812,24,Yes
CUST_2307,45,58106,12025,705,24,No
CUST_2308,22,130776,19481,506,24,Yes
CUST_2309,45,121444,30411,453,12,No
CUST_2310,53,126300,36358,347,60,Yes
CUST_2311,56,133793,45392,300,48,No
CUST_2312,51,136278,19961,706,60,No
CUST_2313,34,99737,26767,406,48,Yes
CUST_2314,21,60544,46000,472,48,No
CUST_2315,36,123247,41135,805,48,No
CUST_2316,23,131190,26392,429,48,Yes
CUST_2317,55,28997,18262,697,36,No
CUST_2318,61,126102,10229,593,36,Yes
CUST_2319,26,105711,28772,746,12,No
CUST_2320,45,136045,23799,315,24,No
CUST_2321,33,60860,28555,648,48,No
CUST_2322,54,23225,31616,502,60,Yes
CUST_2323,28,130114,24333,433,36,No
CUST_2324,41,79470,9261,825,24,No
CUST_2325,54,133218,8466,807,12,No
CUST_2326,24,148854,8088,365,24,No
CUST_2327,45,120764,6115,779,48,No
CUST_2328,35,127041,9578,758,24,No
CUST_2329,24,132224,7590,641,48,No
CUST_2330,32,83656,12372,458,36,Yes
CUST_2331,52,71880,8573,460,36,No
CUST_2332,52,81078,7978,553,48,No
CUST_2333,48,108646,48407,826,60,No
CUST_2334,33,96290,14422,848,36,Yes
CUST_2335,51,76633,48626,454,60,No
CUST_2336,34,46655,28697,785,48,No
CUST_2337,40,141118,35820,731,48,No
CUST_2338,38,63601,42743,326,36,No
CUST_2339,49,23114,9925,311,60,No
CUST_2340,26,46502,34430,366,48,Yes
CUST_2341,52,69768,33834,841,36,No
CUST_2342,49,68128,29435,395,48,No
CUST_2343,63,40028,26676,514,24,Yes
CUST_2344,22,75565,48554,493,24,Yes
CUST_2345,43,103123,24814,589,36,No
CUST_2346,39,128255,19716,843,48,No
CUST_2347,51,55333,32528,338,36,Yes
CUST_2348,25,23174,6995,505,12,Yes
CUST_2349,39,137769,27414,783,36,Yes
CUST_2350,54,55398,18844,636,36,No
CUST_2351,30,55929,41659,795,24,No
CUST_2352,45,24321,20522,548,24,No
CUST_2353,22,143549,44913,373,48,No
CUST_2354,31,115971,13498,672,36,No
CUST_2355,51,131508,47322,437,36,Yes
CUST_2356,35,75421,7102,756,48,No
CUST_2357,29,92635,40798,743,60,No
CUST_2358,43,43760,13524,652,48,Yes
CUST_2359,39,31360,35846,710,24,Yes
CUST_2360,29,30313,13107,837,24,No
CUST_2361,55,131806,23268,752,36,No
CUST_2362,41,105998,29399,718,24,No
CUST_2363,29,25801,14624,749,48,No
CUST_2364,48,34130,32126,414,36,No
CUST_2365,27,34271,28131,350,48,No
CUST_2366,36,36075,25714,668,48,No
CUST_2367,36,122455,45631,814,36,No
CUST_2368,53,127215,40877,509,60,Yes
CUST_2369,24,38984,23570,734,24,No
CUST_2370,24,108095,17482,526,12,Yes
CUST_2371,59,80942,39318,567,12,No
CUST_2372,60,32861,38414,415,12,No
CUST_2373,37,118970,26040,659,24,No
CUST_2374,57,102203,18407,628,60,No
CUST_2375,59,91376,38305,339,48,No
CUST_2376,49,81247,19166,481,36,No
CUST_2377,56,89101,11572,789,60,No
CUST_2378,58,128730,38002,508,12,No
CUST_2379,59,40977,31972,572,24,Yes
CUST_2380,57,70617,47464,418,24,Yes
CUST_2381,55,77473,27923,681,36,No
CUST_2382,27,106654,6909,835,48,No
CUST_2383,47,108177,49918,557,60,No
CUST_2384,48,92902,37848,782,60,No
CUST_2385,42,112172,7083,808,60,No
CUST_2386,34,35630,22140,391,48,Yes
CUST_2387,27,40056,7670,460,48,No
CUST_2388,57,27382,41519,448,48,No
CUST_2389,42,75739,49512,416,36,No
CUST_2390,25,101685,43029,757,24,No
CUST_2391,22,68639,19691,344,12,No
CUST_2392,47,79838,44620,533,48,No
CUST_2393,41,66041,39262,674,24,No
CUST_2394,58,20992,30595,846,48,No
CUST_2395,35,92394,38440,496,12,Yes
CUST_2396,41,87657,13630,324,48,Yes
CUST_2397,30,47160,36250,694,24,Yes
CUST_2398,43,65156,33798,335,36,No
CUST_2399,59,71375,48036,773,12,No
CUST_2400,25,106442,38212,522,24,Yes
CUST_2401,21,39572,46925,829,60,No
CUST_2402,33,137925,16982,487,60,No
CUST_2403,41,24136,13655,701,60,No
CUST_2404,46,81868,23582,556,36,No
CUST_2405,41,102263,40055,435,48,No
CUST_2406,38,52167,49725,743,48,Yes
CUST_2407,57,130957,9008,717,48,No
CUST_2408,52,35479,49464,591,36,No
CUST_2409,56,139392,46872,428,60,No
CUST_2410,37,51376,5496,640,48,No
CUST_2411,55,24823,39231,556,36,No
CUST_2412,31,145156,28212,399,36,Yes
CUST_2413,41,90456,25637,338,24,No
CUST_2414,46,39585,21877,562,48,Yes
CUST_2415,24,123775,22810,449,60,No
CUST_2416,54,37272,14884,629,12,Yes
CUST_2417,38,46619,7723,419,36,No
CUST_2418,60,95069,9761,518,24,Yes
CUST_2419,55,59895,12630,422,12,No
CUST_2420,61,23720,21375,543,36,Yes
CUST_2421,49,39267,46509,817,24,No
CUST_2422,49,35696,30218,320,48,No
CUST_2423,58,49968,35565,489,24,No
CUST_2424,62,73364,42118,524,36,Yes
CUST_2425,41,43345,37975,765,48,No
CUST_2426,62,71567,32073,398,60,No
CUST_2427,33,111229,9190,662,24,No
CUST_2428,61,81607,6883,382,12,Yes
CUST_2429,37,39385,7886,355,48,Yes
CUST_2430,29,103658,13953,321,48,Yes
CUST_2431,61,86900,13381,484,60,No
CUST_2432,21,88244,28238,821,24,No
CUST_2433,22,85425,18795,563,12,No
CUST_2434,49,98518,35428,524,60,Yes
CUST_2435,53,102844,14638,337,24,Yes
CUST_2436,30,52919,9931,422,12,Yes
CUST_2437,60,110697,47623,455,12,No
CUST_2438,41,77196,43492,600,36,No
CUST_2439,48,135600,31411,366,12,Yes
CUST_2440,31,120625,25534,693,24,No
CUST_2441,54,99401,41828,704,60,No
CUST_2442,28,20495,34181,748,60,No
CUST_2443,42,64755,42533,430,36,No
CUST_2444,28,87684,24996,368,24,Yes
CUST_2445,35,53324,11553,644,12,No
CUST_2446,37,98929,45146,619,36,No
CUST_2447,43,21552,23073,476,48,Yes
CUST_2448,44,71272,12130,828,24,No
CUST_2449,39,55853,34405,459,36,Yes
CUST_2450,25,138192,40954,832,60,No
CUST_2451,52,52924,10789,434,36,Yes
CUST_2452,64,94462,33930,410,48,No
CUST_2453,21,116387,22529,582,24,Yes
CUST_2454,43,43889,12942,819,36,Yes
CUST_2455,57,125466,12548,493,12,Yes
CUST_2456,28,74675,23296,346,24,Yes
CUST_2457,33,142231,37244,641,36,No
CUST_2458,28,93591,5296,541,36,Yes
CUST_2459,43,90190,7409,821,24,No
CUST_2460,63,42634,39229,669,60,No
CUST_2461,21,52363,35846,430,12,No
CUST_2462,44,83752,40036,569,24,No
CUST_2463,55,97004,44322,360,12,No
CUST_2464,44,76398,32167,463,12,No
CUST_2465,37,118458,33991,824,24,No
CUST_2466,25,60718,22801,571,36,No
CUST_2467,40,133627,12358,432,60,Yes
CUST_2468,41,102916,27588,543,12,No
CUST_2469,60,46870,22671,733,12,No
CUST_2470,51,57394,22502,337,36,Yes
CUST_2471,56,72057,30128,618,24,No
CUST_2472,31,99795,36645,809,60,No
CUST_2473,35,100409,12637,675,12,No
CUST_2474,39,33016,5660,773,12,No
CUST_2475,27,62137,46675,358,24,No
CUST_2476,48,20153,11922,798,36,No
CUST_2477,63,27853,33161,517,48,No
CUST_2478,25,32379,49721,428,36,No
CUST_2479,25,35792,8970,682,12,No
CUST_2480,50,141169,8407,687,12,No
CUST_2481,52,58367,32843,384,60,Yes
CUST_2482,28,38100,14046,809,36,No
CUST_2483,30,146082,28800,736,48,No
CUST_2484,58,133089,19547,592,60,Yes
CUST_2485,52,83456,42528,348,48,No
CUST_2486,48,31049,36389,366,60,No
CUST_2487,37,20786,35346,428,36,No
CUST_2488,51,89904,27748,328,12,Yes
CUST_2489,28,50699,41855,642,48,No
CUST_2490,60,142784,30848,844,36,No
CUST_2491,45,67691,12607,418,48,Yes
CUST_2492,29,57040,41787,432,36,Yes
CUST_2493,22,138455,38583,626,60,Yes
CUST_2494,35,112990,17563,484,36,Yes
CUST_2495,23,77986,38690,805,60,No
CUST_2496,56,58762,34176,833,12,Yes
CUST_2497,24,43600,19925,540,60,Yes
CUST_2498,34,114774,26251,815,24,No
CUST_2499,61,110777,22648,464,12,Yes
CUST_2500,61,39810,25108,517,36,Yes
CUST_2501,45,105703,15979,304,36,No
CUST_2502,30,107347,7722,380,24,No
CUST_2503,41,125315,10355,546,36,Yes
CUST_2504,56,77204,33799,792,12,No
CUST_2505,32,40085,40318,685,12,No
CUST_2506,47,66854,37705,606,60,Yes
CUST_2507,60,94797,48909,842,48,No
CUST_2508,22,104269,28070,306,36,No
CUST_2509,33,59779,16284,814,24,No
CUST_2510,52,76207,26737,372,12,No
CUST_2511,51,114615,28241,309,12,No
CUST_2512,36,53980,32414,421,12,Yes
CUST_2513,52,76117,25895,812,48,No
CUST_2514,52,34141,31771,740,48,No
CUST_2515,54,29344,6384,337,36,No
CUST_2516,31,125008,27689,644,24,Yes
CUST_2517,30,35896,32475,637,48,No
CUST_2518,35,109353,13252,483,60,Yes
CUST_2519,37,49813,35844,366,48,No
CUST_2520,60,104431,35151,316,12,No
CUST_2521,38,85679,45006,682,24,No
CUST_2522,29,30681,28365,667,36,Yes
CUST_2523,45,92903,11026,615,48,No
CUST_2524,60,23228,37767,796,12,No
CUST_2525,34,24582,33523,644,60,Yes
CUST_2526,45,98683,15482,772,60,No
CUST_2527,42,31397,46432,414,36,No
CUST_2528,50,58799,30108,399,36,No
CUST_2529,40,57011,5493,737,48,No
CUST_2530,41,99183,21465,644,36,No
CUST_2531,64,113254,44767,648,12,No
CUST_2532,52,64264,34550,438,12,Yes
CUST_2533,41,62317,18833,623,12,No
CUST_2534,55,67914,7970,601,48,Yes
CUST_2535,52,104633,37779,593,48,Yes
CUST_2536,50,122489,34958,828,36,No
CUST_2537,59,144237,22145,591,48,Yes
CUST_2538,32,65254,40953,373,12,No
CUST_2539,61,60096,6806,783,24,No
CUST_2540,38,73785,10664,315,12,No
CUST_2541,41,72344,33900,825,24,No
CUST_2542,33,134988,19126,635,36,No
CUST_2543,41,102643,10154,815,60,No
CUST_2544,28,140382,27208,426,48,No
CUST_2545,60,88546,18767,817,48,No
CUST_2546,27,91091,25043,428,12,No
CUST_2547,43,85603,6525,810,12,No
CUST_2548,64,48412,38528,722,24,No
CUST_2549,52,130489,21978,684,48,No
CUST_2550,31,71658,6055,531,36,No
CUST_2551,42,119841,15046,494,12,No
CUST_2552,42,69549,40851,364,48,Yes
CUST_2553,63,147595,20678,576,60,Yes
CUST_2554,45,31549,49876,523,24,No
CUST_2555,42,91216,31624,577,12,No
CUST_2556,48,45739,47418,665,12,Yes
CUST_2557,49,41209,43725,815,36,No
CUST_2558,33,127051,10255,514,12,No
CUST_2559,38,107968,14411,738,48,No
CUST_2560,22,35116,47459,727,48,Yes
CUST_2561,49,40045,41163,695,48,No
CUST_2562,41,46327,38971,508,60,Yes
CUST_2563,35,55709,36235,800,60,No
CUST_2564,47,63617,24194,762,12,No
CUST_2565,51,80139,24476,526,60,No
CUST_2566,35,46905,8044,674,60,No
CUST_2567,43,84148,45040,799,36,No
CUST_2568,44,92603,26057,392,60,No
CUST_2569,64,118095,8514,759,24,No
CUST_2570,33,139779,14990,620,24,No
CUST_2571,42,62919,43960,309,24,No
CUST_2572,63,103521,48535,602,12,No
CUST_2573,57,112905,12507,621,48,No
CUST_2574,53,103400,9857,755,36,No
CUST_2575,23,108150,17118,577,12,Yes
CUST_2576,39,78446,8146,837,48,No
CUST_2577,43,72428,31401,692,36,No
CUST_2578,49,67894,31177,394,36,No
CUST_2579,50,101149,43524,406,36,No
CUST_2580,59,26447,9414,689,24,Yes
CUST_2581,64,25499,22494,825,24,Yes
CUST_2582,45,59041,25437,370,24,Yes
CUST_2583,57,51315,8937,675,36,No
CUST_2584,28,21299,41731,667,36,Yes
CUST_2585,62,140506,26326,350,24,No
CUST_2586,36,125005,43665,442,36,Yes
CUST_2587,28,24994,13974,718,24,No
CUST_2588,21,115414,22500,847,24,No
CUST_2589,64,101163,6750,799,24,No
CUST_2590,25,146759,9027,466,48,No
CUST_2591,23,27489,49296,559,36,No
CUST_2592,21,111647,10745,491,12,No
CUST_2593,24,52355,26448,501,24,Yes
CUST_2594,60,93805,47447,484,12,Yes
CUST_2595,55,88367,33451,457,48,No
CUST_2596,52,129906,33207,398,36,No
CUST_2597,62,137409,10938,540,24,Yes
CUST_2598,54,97355,17150,790,24,No
CUST_2599,63,136220,18406,501,24,Yes
CUST_2600,45,110349,24781,808,12,No
CUST_2601,30,107173,42621,395,48,Yes
CUST_2602,41,21996,23325,789,36,No
CUST_2603,59,139999,8148,517,48,Yes
CUST_2604,47,64387,33879,826,24,No
CUST_2605,47,134965,12933,572,48,Yes
CUST_2606,22,23089,14436,518,12,Yes
CUST_2607,61,118827,22669,631,60,No
CUST_2608,33,40659,11474,752,60,Yes
CUST_2609,29,65178,16228,451,36,Yes
CUST_2610,56,140053,38538,646,36,No
CUST_2611,42,115965,6843,713,48,No
CUST_2612,62,101268,5073,826,36,No
CUST_2613,46,105042,21059,730,12,No
CUST_2614,32,126471,25733,678,24,No
CUST_2615,37,90726,45768,727,24,No
CUST_2616,34,90111,30395,383,48,Yes
CUST_2617,34,126031,25202,491,24,No
CUST_2618,54,133682,18273,340,48,No
CUST_2619,40,54565,38099,608,36,No
CUST_2620,31,120435,12512,677,36,Yes
CUST_2621,36,109242,33231,435,12,Yes
CUST_2622,51,133204,28274,405,24,No
CUST_2623,26,149642,42699,818,12,No
CUST_2624,39,42884,27409,841,60,No
CUST_2625,57,37199,10113,425,12,Yes
CUST_2626,24,80038,46187,656,48,Yes
CUST_2627,24,77786,7881,699,48,No
